DeviceToken,os_version
E46C4AA4-E363-48C0-BA2A-8603199DBA90,iOS
A1BC28B2-7811-4094-A993-2FD3BC27D084,iOS
1E47BDD7-F62D-4F99-A48D-80FDB05141EA,Android
7A408F37-A85F-4ED0-80A2-262E7BDA7050,Android
930D74EB-8EA1-4CEF-8E94-2AF8296BB9A3,iOS
59906E8D-4849-40DF-85F3-CF38C1E60615,Android
6556B662-1AF1-4C8C-B817-2E95405CE87E,Android
412430DC-55A9-44C3-9A04-80D7285241BE,Android
668D98B5-B54D-4BF2-97CA-3E5859A4FC67,Android
F779D110-D9C0-45E2-BF6F-8BE1302DFB75,Android
ED2FB61C-6776-4A16-B16F-10FF536948AA,Android
5877B54F-2BDE-40D3-9496-B9E2299CE0FA,Android
07D60B3F-8196-4D20-A0A0-10D1D8099896,iOS
A3CE636F-55A6-4666-907E-E17800B3C6B9,Android
0BCDC71E-39EB-4A73-B66A-26A031BBCBE4,iOS
F68AD34F-02D0-4054-90D6-3164AC4D0C7F,iOS
564F7EC7-12C7-4679-8F92-1104C85B6879,Android
B21671A4-B147-4ED7-9830-EFBA1558003C,iOS
5511492B-5A23-486D-83D4-EF570EE6BED9,iOS
D2C3D50E-CA1E-48FA-B2F0-4DD9B1F3D130,Android
E60468EB-650E-4CED-BB85-B66B4BD29365,Android
CF67E10C-EB3D-4D62-9D41-4301DCD9E55E,Android
11BD2A6C-B555-4EA3-B2C9-D64C11B67F4F,iOS
B4105481-3D57-4537-8AAA-6C750DE92521,iOS
276B90C9-D8E3-4E43-89F2-40C62CECFFC2,Android
54772C4C-4F5E-492E-BE59-600A666F2C8A,iOS
ED7094BC-65EB-43C9-AE7C-C0FA337A67D2,Android
3C638F25-DA4C-4A4D-A461-C4194B69002F,Android
1DA8BAC8-B25F-439A-A08E-C1A77CAA026E,Android
8C76ED01-24A6-4EAD-9D5C-9DAA76B074C3,Android
0BDB09A7-4136-4A47-A3E3-4F0E2824D15E,iOS
96FB828A-D91E-4BB5-835E-E779BB0DE61D,iOS
2999FFE3-B6E7-41D0-BFFB-070BF773FCC7,iOS
76402CEC-3CB7-4EE8-83E0-F119F9CD9160,Android
F803E149-A317-495A-AD98-ACE8A1BDE5B8,iOS
E557A1B8-89DF-4E47-9477-689C8C772538,Android
309022D4-FB6F-4162-A5AF-08B9CC9A9177,Android
DC9A7870-9A72-4EC4-9F37-6DF5CB089253,Android
16203EE1-E5B6-47BD-AD43-0D1DAB6952A4,Android
0C777812-BE14-48A2-91DF-02A64BF9780F,iOS
9DA609FC-C094-45B6-B379-1399B39ED014,Android
805099D1-DF73-455A-ADFF-776CD0B1F693,Android
4636711C-A1AC-47C4-B2E0-BD3C955179BD,Android
550EF92C-D457-41E5-BCED-B94FC4B03BDF,iOS
10284512-87A3-4713-A0D8-87393576EA41,Android
ACC0F897-4AED-4AB8-B2F1-13A80EA25CE5,Android
5A94C3E2-058A-49DE-90FB-B362E02D788C,Android
BC0B904C-F0F1-41D8-9A42-8E4B1E1AE91D,Android
07A03609-5637-4333-989A-6D452F689DCE,Android
50071EB1-F843-4970-B343-EB00FA638940,iOS
DE773A2F-F10E-4F23-B000-2972AEBBBBAD,iOS
766DCEB0-0537-47AB-B483-07CF4325E46B,iOS
23F8A2E5-D346-4E39-9EEC-6BB858D47F81,iOS
3CC449D7-3DA3-4A01-93BC-889604D1148F,iOS
A6555310-7058-46F0-92A9-4BACBAC36347,iOS
64FC84DD-C176-4473-BC8B-3DE5B232EC41,iOS
F6C265D6-5907-45E8-AAA6-A1018C9FF245,iOS
BB3084AA-E80A-4C4B-B89A-B700EC7CBEE7,iOS
B3E7C414-00C6-4BE1-8794-3164B690EF41,iOS
BB446990-94CA-4E19-88B5-80E7673C61F0,iOS
FE77D935-F5EF-4EB8-843F-B8D38EFEA779,iOS
FDF8946D-EE37-4FBA-A459-0FBB1625E2E4,iOS
C2A1184B-7713-4F52-A171-9E5036B1C8D8,Android
40881A27-4306-4BCD-AF60-5EEAAEE3E870,Android
0C3C3486-FB2A-4D94-8A5F-413E3A1D75E5,iOS
41D315E5-F95D-4246-8426-05611CF0B8AA,iOS
2B6846B7-FBDA-4EED-9D77-C0F2E316A257,Android
3F77F562-03BC-47B9-AFB3-FDF52295E36B,Android
5D2D584A-9FF0-468A-ABA7-194D95FDED1C,iOS
61394A71-208F-4022-A0E3-2E7CAD46D045,Android
4CD8FB65-840B-4ADE-88E7-EAB7607645BA,Android
8EBCEAA9-765B-4894-8ABA-049A8F668280,Android
497A7C56-EC1F-4FAC-9161-8BB29EC479AD,Android
C4BD1B55-1C18-4B27-B916-19ACAF2B8C3D,Android
FE23297A-0DB1-4AC0-B69E-59AEF3DF8A18,Android
B67B883B-13A1-4AA9-9058-4202B819AFD4,iOS
B929DC3E-0ED4-4C6A-BD00-53CEE04301A1,iOS
8EB35665-DB8B-44BF-92F2-506C7257F84B,Android
898821C1-4BEB-4862-8DDC-08E69A1DDB57,iOS
A3B54819-A086-4A95-A36E-7B4D179F7413,iOS
4E021EDA-81DF-466C-AFD9-CB0B36FEBFBA,iOS
9E0FC6CF-56D4-4C3F-AAE7-75E0896A54B7,iOS
CF0670D0-6E3B-4CE7-B40F-B3E8A3B456B2,Android
FE06D571-DB8F-4E15-A7E1-6BDB6BB316F1,iOS
D7B4B15A-33EF-4271-8784-F744530D5942,Android
84177ED1-5540-4F5B-A066-95D6A77A36B8,Android
3D097EEC-E289-4A99-BF23-362BACD3BADB,Android
39306E05-4F1C-495A-BD3F-2192619DED22,Android
C594886A-14F7-41EB-B7D7-D3D49D252FED,Android
248179ED-1FEB-410E-87A2-F25EF7D89D42,Android
2576466A-062E-4B2E-8C61-E6622DF5C3C1,Android
867EFE90-A389-420F-9123-32FEBBA959BD,Android
072F7DAD-C8F4-4550-B1E7-DE23C4B17A76,iOS
4E20EF0D-88FD-4B6F-957C-8F1FB23EFEF7,Android
97D1A49E-A345-4A5E-9D35-DCEEFFAC3D23,Android
978C6241-3A0C-4495-ABFB-55B73FFB4C9F,iOS
C3C62A66-9504-4606-9D13-A66C34EE9B34,iOS
08509578-06C1-48B3-8891-3043838922BA,iOS
F3825A22-6235-44FE-BF2D-62335BCA575E,iOS
C51C7E43-922E-43DF-93D1-D344D67632C3,Android
FA393E54-F220-40E0-9C44-B41A2B7459F9,iOS
94E86A48-2DEB-4068-B41F-2973187BA984,iOS
729BFD21-3FFC-4760-B13A-FDEACEEC9A34,iOS
ECCF27DB-4E8D-4F20-B6F3-6F16748D61BF,iOS
30BFBC4C-ED11-4577-A2D7-9BDA79F1C9EC,Android
3D5B7F7E-C611-485A-8EF1-395E38B3417B,Android
473CA953-CA2D-418A-BD2D-9EDB41070CBE,Android
397D1206-4970-4477-B119-B0644B42899A,Android
64F88F2D-2D68-4D6D-A27D-9D95CB600EC6,iOS
0727112C-4F08-4C5F-80CD-069E3DEE8106,iOS
433F1400-8F7C-4B68-B7DF-E2943A57F7ED,iOS
0845DEFD-C83F-4E05-9F13-90D7A78F8E23,Android
BAF7D39D-48B5-49B0-A187-0B3C3ECA4879,iOS
83577101-4457-4744-B7A8-371AE2AFB02D,Android
5F827083-8084-4161-8CA2-3CBCE1D65CA0,iOS
DD63A779-E5B6-4FA8-B677-C2098D78A210,Android
3D51413B-2A79-4095-9429-CC3923690E93,iOS
6A2270BF-2BB6-440B-961A-2F4E8BADB090,Android
A96D698E-9133-450F-965D-DAD6639B3288,iOS
6F56D23D-90FF-4FB8-8C80-5F5F9516CDF6,iOS
97FE3C76-9428-42AA-87C8-E95038E3BBAE,Android
C1138D40-6F66-42BD-94D0-BFB4C8ACB836,Android
6BC41823-FA7A-4CD8-99B5-A64805A8051E,Android
4B7F6F89-D220-4A60-9372-FE7F5072EDF0,Android
0E10DD4F-3FAF-4CD0-B22C-380AF9A4F98E,iOS
F4D68065-C2CC-4A09-A1B5-3193E217F1C5,Android
D18374B4-FC1C-42B8-9C2C-9B4E0316BBC2,Android
D6272486-2F4D-4CBE-9641-8248B763D614,Android
0FBB5230-033A-4920-8AC1-49562C0E347B,iOS
0E47515F-74C1-4E29-A447-A0691A3C6EF6,Android
A7104EC5-87E5-45A0-970B-ECE87CF095FB,Android
26B43038-30C8-4653-B750-742B073EB8BD,Android
CBF7BD23-098C-46A8-BF71-B75F81A3B4D4,iOS
B9498EAA-C6D3-4655-BE53-2987310308FC,Android
012A7E74-D126-4BEF-BAFC-E149E080C0E5,Android
76D17B08-901F-4CD2-A860-043241B15A46,Android
17C76263-890F-481F-861B-005509CA650F,Android
71E8E447-ADF1-417F-B0B6-E62FA3E93B3B,iOS
4B2F6E78-107E-46E9-A8AA-A1C6418123B1,iOS
0507072E-91CC-4B94-A23F-9E3664200480,iOS
388A5AD0-E9EB-4589-97AB-2BB4E0C490C4,Android
A469C0C9-F7E1-4FE7-9165-1BBC2B3FA703,iOS
CA48C719-C3D3-4F9C-B1EA-6E2AD4C799CF,Android
CEBFE09C-F66F-40B0-B9BD-87EE6846331E,iOS
07E98AAA-72F9-4551-B115-CADA556A5D63,Android
890621B7-FBCA-46DB-B751-F3D38CEFDE9C,iOS
35D9681F-6338-4EE4-B27F-8C72170D5125,Android
9567C484-7BB8-4360-B57A-C7640D5C96B8,iOS
7ABA4993-17FE-4314-A502-2AC56211C114,iOS
C59676D7-4DB3-4DAD-AD60-23E8FC55B3C0,Android
76BD842E-7DDC-4F5E-93F4-51E5539E2CD2,Android
412C03F5-6D66-41D0-BDB9-FA6C1E4F37DC,iOS
D048E8D0-0656-4324-A9DD-35480EA8C92F,Android
2F63D38E-DE86-4327-A1CF-97611C453CC6,iOS
AE887531-8456-4EDD-B19F-8FC6212E0F1E,Android
21FC0A2D-4FBA-4436-B633-5A58CF29A6ED,Android
428ACF02-F9B1-460E-B559-D82994FA6687,Android
D58F7E27-386E-4546-9867-275146994D6C,iOS
007D8C40-74AC-45A7-BF49-FF80052FCD5C,Android
B281A1BA-96C0-4EC0-98A1-120126BCCF4A,iOS
52B05309-E1BA-4709-BD14-961A36DF5772,iOS
D896FC7B-FB13-40DF-81E7-2B43B3C21B00,iOS
C2B81FE3-07D2-4542-8C88-9781B93077E8,Android
F157C2E7-BA00-49A6-834C-A1DCDE802E44,iOS
CF684802-CEDA-482E-BDB8-FF163E413084,Android
829BCA34-5A29-491C-8077-D22F78CC0E58,Android
AF6B65A8-97F1-4700-9424-5A4EC57EC08F,iOS
13B95B6E-C03C-4A4C-A7A5-0307FB670EC4,Android
AE79E919-C426-484A-AAE4-95046F29102A,Android
49EE7D1D-637D-4785-9A7C-DD3AC2DBF016,Android
C0E6176B-96E3-480B-8272-518E98DCEAF0,iOS
06687480-B769-459E-B576-CCF17C20914F,iOS
3CC532E0-9D80-40EC-9BD9-5D93B3574107,iOS
0251CABD-FD72-4D14-AB8B-0B6F56A7A6AD,Android
284DA9EF-91B1-4DD1-ADE3-4DE069ED9B31,Android
73F18332-9BAB-4D3E-A554-C4D8CD3B5F4A,iOS
A63688B4-EF39-48F5-A4A7-67489B82A04A,Android
20BB71D9-F158-43D1-A06B-3D567237B6A7,iOS
ED3AC286-DC0C-4AD0-8A4C-F51B54D2F514,Android
2D3E0F4A-45E8-434E-8097-5ACEF2530B9D,Android
BF425B96-CF56-4345-B179-A4FE8A8571A4,iOS
E7CF3962-9D02-4F1A-B3D9-56046D79B283,Android
7D65799C-73AA-408E-A5D5-06C05A85BEC1,iOS
2E60A16E-2EC6-45C6-9721-CD967F9A1103,iOS
1605C11C-2491-46B2-AA76-8432A457E914,iOS
5A168E8D-6734-4CD1-AD31-E2113883022B,iOS
85B366BC-2B00-4CDD-818C-38A0B2EB08D3,Android
92660BE4-6883-4CE5-990D-2E2C68859318,Android
B7F7C9AF-07CF-415E-BFBA-FA5E74519576,Android
7BC0428B-0C76-43A6-9427-E980B1194206,Android
D7BC1131-452A-46AC-B6F0-7D8528E22D5D,Android
FAF05253-69F0-43C7-A9C0-91FA610B3309,Android
BFC5F4EC-AE05-47A5-AE28-A08E731F71CA,Android
7402131E-5D34-4EC1-BCFB-5747D29CAADF,Android
94C67618-1A68-406F-8895-91121F0A45D1,iOS
0CB6457B-4F18-4FD8-ADD8-2057120F2865,iOS
9E1FC59D-D45E-4DFE-95DF-9C254156C6B4,iOS
AC986339-96AC-4232-8059-6F9690649E5D,iOS
073FF8D7-189E-47EA-8528-A26D131397B6,iOS
6D5596ED-3B78-450F-8BD9-F3FC16A37E02,Android
32D6EFFA-B209-4330-97EF-4EB6003E7B9A,Android
4152D6C3-927D-4FFE-B6D3-5F67E90D5143,Android
2886DE52-E6C3-4552-8BD6-B9BBB32A6BDD,Android
C3B01BBF-7BC6-4467-B4BB-7239644746CA,Android
A8F68124-AEB6-44A2-949C-C1B9037A474F,iOS
E5411460-88E1-4D72-8470-7FC7E519B100,Android
9F2CDFFD-3384-4942-8AD1-75D37ADD2F4F,Android
31CE6491-2D37-4966-BA87-462907EDF551,Android
2DC3B922-0BAA-468B-BA5F-6FFEFC8C3388,iOS
B9B322D3-372F-4759-B11F-943CBAA7BB3F,Android
D518DB4D-55E6-430E-9A51-4168B89BBB56,Android
CB5EC56A-5159-409A-B8AB-ACDA3E10E868,iOS
6278C808-FF08-4D13-B65E-5078B0A30A9F,iOS
965172C9-93EC-4E25-AB9B-4DAB0359005A,Android
CECAEA7F-0412-4A70-B4E4-AB8299F272DD,Android
0EC34A01-AE6B-43FA-BC36-4B26E80759B9,Android
8B6D5225-3092-477C-AF6B-0D8DCD72DE98,Android
E5EDB4A2-D478-403E-9783-34B450D44C7B,iOS
1D51289A-DBA1-4E58-827C-6C1FDFAD4A64,Android
DAA49903-EC0B-4884-8F66-10E17662B2BE,Android
5098A327-E581-408F-A9F3-B37FCC1DCA40,iOS
58A1DB56-D040-4F21-ABC4-FDB0840241CD,Android
40B4144B-F08E-481D-AE68-ACA6BA95B7D5,Android
9DFDA60E-77D5-4E52-A0E1-B5132145A39C,iOS
BD1B1E31-5A09-4D2E-9592-83C4A2D0510C,Android
27B5E79F-59C7-4ED8-987D-4A340E648D76,Android
5A1C6858-4820-402E-B41C-79312357E5CF,Android
7141C5BC-F454-4DB2-A070-D48FBF9FE2CF,Android
0C1A8CDC-B786-4B69-B1C9-D614081D3CD7,Android
5EA0BF93-5D68-4D68-A14E-74633A38F9F8,iOS
D61DF34A-221D-4A9A-9D91-259816C65BDF,Android
EF00F590-703F-4CE1-BAA2-0C1B90FEDE61,iOS
FE7F17D1-6231-478A-AB36-39E5ED61AACE,iOS
369DE6ED-FE00-4A04-8327-0023C9C3D999,Android
5F647C87-25E7-4C38-AC2E-EC466011D98B,iOS
7BAC7E15-DF82-44AB-B5C3-3E9DFBCD5437,iOS
D86B3CAB-2A1F-455D-897F-04F740632B6A,iOS
1FA2BE60-F1FE-4A48-B491-DBE8C28CBA9F,iOS
CE3D083B-D335-4F6B-9554-3461AF76DC3C,Android
79BB4A6B-5EA3-4817-8A63-A521318E916B,Android
C1407366-FF8B-4CEB-B88E-1E1EBFC5A02B,iOS
8A1D8286-41B3-4CC7-A147-2227D33531B1,iOS
43C4A3AA-E2F2-4570-BE61-51BF13695387,iOS
8EC6CBBF-D2AD-4A67-86EB-2B2AB2EE58BE,iOS
A53D4651-D118-4514-B7CE-FFE5AE0B99E8,iOS
0E77F458-2F00-47D4-943E-9B3604E4B10A,Android
F95FFDE8-6230-4A24-94B5-884FA6987659,iOS
0B555FD8-37F6-4200-AA7E-8EF94FCC173A,iOS
8E2D5B13-FEA9-4B2E-9E7C-68289B4708C5,iOS
BD761989-F8B8-4023-A45E-15CEACA64BAD,Android
25480E9B-0C73-4017-9647-DEFD663DE421,iOS
EF4E54EB-728D-4265-B529-31954631886D,Android
8E0434F2-F18C-41D2-9311-BEFDC3822698,Android
39D1AF36-02DF-4E14-B45B-7A4E57D21836,Android
1358E56D-39AF-46DE-ABE8-19AFB03199F0,Android
6E3CBD59-EA6F-4777-AE8F-B0FEBD22DED2,Android
A1C54974-17EF-4429-BC3E-EB2533EAA1A3,Android
60C0BA06-6FC8-47D8-A078-65353F9FEB0B,iOS
F1C30F98-5F49-4402-8883-54FA4F95464B,Android
CD246709-F480-44BA-8779-B6D537899F06,iOS
134A617E-AEDB-4209-A579-AD5528D2C445,iOS
B6E90B29-298F-4E3D-B9D2-D36721D497B2,iOS
DB37C456-4E1B-45E6-AFA9-BDEAD580DCA8,iOS
D5582358-7114-4939-BD97-005C44CF395D,iOS
07FD2C00-1CD6-40B1-8F50-67B212BA41C7,iOS
13150DC8-E175-4CD5-9D32-474F91E2A4EE,Android
9E074C97-34BB-4381-A0CD-8D14B5B4F059,iOS
C7F1D453-0629-4C21-8280-BB8F323BC876,Android
D2D615DC-D45F-40EF-BB74-08C9015CEB8C,iOS
294711A0-4EC7-48A9-A883-00634C5DD4B0,iOS
32E93C1F-738B-448D-BADB-03EB9A22D810,iOS
C7697291-CA94-4774-9692-0CFA44BE26EE,iOS
EF2ABD95-7C61-42C3-A6B0-89A3A0C49ABF,iOS
8F6EE264-17A3-4578-BB23-96E2CE04592C,iOS
89276E81-A87D-436D-A94F-A9CE29B01BD6,Android
C43278B6-EEF2-4488-8103-82E9859BA634,Android
08F93565-3405-4E09-A26D-AE3063BCF5AA,Android
D44743B0-2846-4D5A-8606-896BAF8EADAF,iOS
AFB9C2CF-A06A-46B7-8DBB-015E5661C48B,Android
C7DAEB4B-355D-4CFE-BA6B-863C5248368F,Android
28418F61-E504-4554-9F2D-55E324DF50AD,iOS
2AA95C6E-7BFA-4657-82F1-13DC2F52EDB4,Android
FE1E34A8-C7DB-42B4-AD11-6E191C8FD0EA,iOS
2818102F-2DE9-4DB1-8B05-E58C29052B37,iOS
DFF03761-EC41-47AC-8B3A-E30F9CD134EB,Android
1E360E07-9206-4FA4-B278-1007C02A5789,Android
2190D3FB-1959-4FEA-9EDF-616377FC54BC,Android
A143550B-E5D0-4406-8688-706521C82969,Android
1243C4BB-A86F-4669-AF55-B127B6312E05,Android
2E10BC74-A134-4462-A1B1-357183A805B8,Android
BDEEEA5F-B1FB-4C00-AA40-E79A49F9C431,Android
D9794B05-A384-48C9-8634-D182FCB23AD1,iOS
084D1C55-B82E-4C86-8463-28DA5EEA02C9,Android
E032DAB1-75F3-49EC-8157-9937644449A5,Android
20B1B5D8-9572-45DB-9BC4-C06A175B91A1,iOS
638A584B-5199-4D8B-B4CE-02F39DB0F831,iOS
194DF5B4-5322-43F5-BEA7-16D85DEBFD00,iOS
CED4A77A-F902-4EEA-8DA4-E334F0C06497,Android
F7C2B7C3-90E3-40F8-965A-F77001E89176,Android
E823D8F3-0E78-4FD4-BEEC-69526CFE2BB0,Android
512DA89D-9D71-4BA0-91AE-134CE1034B19,Android
D037D132-E698-4E71-91A3-6D64E026847E,iOS
BB31D810-8BCA-4220-A63E-B278FEB8759B,iOS
AF13A227-9DBF-4973-8DB7-65323B15AA14,iOS
72FC5BF6-7499-44EC-818A-35CD6F445174,iOS
BAD73302-7865-4AB8-BAC5-39E5D35801C2,Android
8DD153E3-3E2E-4D18-8F0A-F9F4B470F304,Android
91C251A2-F201-47FF-B9C9-4ED19DBCA814,iOS
E870834B-13B2-4F4F-842E-1ADF7EA0E929,Android
994986E8-BC30-4AA4-A8B0-74D13596652D,iOS
1EC05873-4ABE-4EF9-8340-B789FB0D27B4,iOS
04B284E2-8BD9-465F-9894-4174A3C10750,Android
1BACA06D-6515-4C3C-81F0-C02017FE8D9C,Android
11578CFC-8937-4D0E-8E43-B631E8D2C111,Android
84BD5D7D-75D4-453C-9A52-743AD2758A29,iOS
3DBFCDB2-12A2-4D87-B1BF-0E95D3A372D0,iOS
B4B1C8CE-255C-4EF8-B9C0-1B2F97C2FEF6,Android
B6E772CC-DC36-4B0E-9F5A-BFA7B41ED45C,Android
3F4758F4-1FB5-45DC-A5F1-E16FEFBCDF0B,Android
AD0B39EA-7E87-4F9E-8977-BB65CD8404F6,iOS
81333E7E-3C59-481E-A6AE-0CFFB32982E4,Android
F83964CF-BCFE-4CC9-9BD5-C28A2C407C57,Android
57487267-B08F-4F32-91F2-73007FDDFBE8,iOS
6A5E717E-FF0B-4BC6-9085-B64B96474B78,iOS
1F1AA1C1-D547-4A5C-BC95-298DB9EFB1A0,iOS
D8E31D22-1DA8-43D3-8FAB-86C3CEBE9952,iOS
AB7B9559-2DA5-43C1-AA7D-C96E631FF370,iOS
7F02F548-757B-4EB8-B688-B8C3F6203EBD,Android
55892A36-167F-4628-9A8C-F5F8A2053A9E,Android
6576C0CC-2007-4788-B230-7B5AC16EE42B,iOS
A5321A2F-A6ED-4837-9863-7FD9BD8F51EC,iOS
94CF5E33-845F-41B8-BA51-6445D340910E,iOS
2EFF0AD3-2D75-446E-A898-87A778D7E8D7,Android
0B997F17-9BCB-463F-B0DA-DB7C2F07F042,iOS
A2B987CB-8DD6-41A7-96DC-4C0FDCF4374A,Android
D3EB2472-A92B-42EA-8B20-F9F246592609,iOS
75FCC3F5-CE8B-425B-9A8F-6DC927E84057,Android
B78D788E-6EF5-4ADB-B85D-6F2FEE1F0323,iOS
FD3FF704-FF2A-4F6B-8E61-C23E1D77E9E4,Android
C69805C1-B87A-4762-80F7-B17EA2EDD34D,Android
CA5A194E-32D4-4283-B36C-3A793204655C,Android
BBDA7F2B-3FE6-4FF0-8EAC-AD143B76101B,Android
A561F06F-2266-4709-9207-2221A2594A12,iOS
752B3D24-612E-4809-8ED9-F402E956F62D,iOS
141D3720-668D-484D-835C-3DC53178FAB6,Android
0EE9EC27-D043-4AEF-865E-B84EDAE5C1C2,iOS
DA03DCF0-C58D-4A32-AB14-157C0711811D,Android
9CE487B8-4C9C-4180-8759-0F32CA1300ED,iOS
938F439E-FF27-4F9B-8912-0C0B971DC614,iOS
67733C37-977D-4739-A4FF-AA541E08F3BD,Android
A6A8D072-E420-4114-B3DF-53335D801809,Android
FA58AE6A-9C4F-4C86-905F-E48BB8C302A8,Android
2C255E60-35AF-4CA7-81F8-9358D37EEAE8,Android
AC86062C-833F-4234-82A2-5C6D1F080E69,iOS
5B45BBDE-24DA-44B8-B90B-891B89E9D61F,Android
4802C446-5C8A-47A5-9099-D35F2896A29B,Android
BBCC37D1-0D83-4660-9869-8E14B4EFBC6A,Android
07AD3A2E-2DC9-4D61-9C77-8F73992F9841,Android
A8883910-C91D-41D4-937D-B52F0640E527,Android
11D49656-CF68-4768-BA2C-B214E1072077,Android
2E6844DD-4B87-4D10-8C6B-8569B7F38CEB,iOS
E1A53C19-FCA9-4644-BA37-E0280BE4FFBF,Android
DCCD49AB-C17B-416A-AB7A-B3AA1890DAE4,Android
6562796A-51B9-4961-B7F0-2325B61C0A15,Android
DFB7B41C-AE5B-4366-A541-0A60CC8DF864,Android
7C2BE436-7DA7-40D2-84E5-022752B83D69,iOS
FF0C3F86-3C7D-4E83-A874-908AF8755326,Android
1E890BF4-2EA4-475D-A53D-8734C88EA652,iOS
4E9B0370-042F-4123-AF17-54D9537BD063,Android
C9C2075E-D6EC-431C-862B-565CDF1193ED,iOS
E2444A03-12EF-4F51-B793-37A5F95E1C9B,Android
DBE4D91C-7195-4385-92FC-FBFA49A5A649,iOS
C14F981A-870C-4BA4-ACF3-9CE003A4D95D,iOS
BB9773D9-54F8-4526-9A5B-562127E5B46F,iOS
84F05986-B034-4B0B-BCCE-A5809B8EBD5D,iOS
F657FE9B-887C-45B7-ACE2-4767F0F20247,Android
0AE281B1-697B-4657-BC57-08922522BF21,iOS
BF88ACA7-DF09-4C98-AD5F-91C36DC681C9,iOS
1CFBCEA5-3D08-48C2-9D71-1EE1037D09FB,iOS
4C2C06AE-3F70-49D2-A8E7-398A46E6BE50,Android
C73E6FD4-6970-47D5-AB98-695A5117754F,iOS
0911F343-7263-4301-86B9-7D22A4702F56,Android
D9C1BC2F-0C79-43D4-B626-16C5AFB3775D,Android
72B3E9D7-0E55-4CC2-9DEB-635B106FB883,Android
8241E69E-3A55-4F67-A009-AC0EFA144F29,iOS
B03780A7-9786-4249-B5CB-B508FEDDD62A,iOS
CCDF29E8-B93D-4CD0-9827-C1C786805231,Android
BFBAB5F8-F403-437B-B53A-9241B5CB174D,iOS
9451EA05-75C4-4C61-B749-957944EA5CEB,iOS
7945F88C-7245-407B-A2E8-3C89A20A1635,iOS
7AACEB82-C07A-4F78-8BEE-DF870A777B91,Android
4ADF6230-EEC1-4949-80F5-0F4D449FDA88,Android
F61F5B27-7DD2-4982-A0EF-D27BAF0C8144,iOS
605F5B9E-59A6-4F49-B628-FFE579388E40,Android
40B75FC2-4267-4476-875E-39C2A77B733F,iOS
0C474A94-EF6B-49D3-B8E9-865F394BE214,iOS
A497298A-01B2-4DBC-A935-1EF59402DA8B,iOS
0C318C8F-4202-4E9E-BF6E-886785BF1C68,iOS
46F9887C-1F99-461C-970A-093F113587F4,iOS
434D1BAB-C3A1-4372-8AE8-874B6B6E1D12,iOS
B95E812F-EDFA-47E0-8D5E-22A65340CE61,iOS
B0702944-6929-43FA-AB22-66D5AD92C6F7,Android
FEC1543F-F587-459F-97F4-C7B94F71C997,iOS
2683D0AA-C7DA-4DA3-9F33-57D05DF0823C,Android
582DA96D-B58D-42CF-AD5D-6D0076626AE0,iOS
648FB606-94F5-439A-B209-9B0DBE7119C4,iOS
63D839CD-8750-4FFF-85CE-27E09B071578,Android
D794A4D3-7700-4042-976D-F42CB48DC5BC,Android
D06F5EA9-B704-483E-9969-FC67F562FA7C,iOS
74D28478-1361-4C2C-B588-D9913F4F9B37,Android
654814DC-9E71-49C5-A1DD-50A9A6AC64D3,Android
37447312-A7EC-422C-8379-12939B9852C1,iOS
26A5C07B-6FDD-4A67-A2FB-F9C2A34BA4B7,Android
43FF5DE5-F04B-4430-B0AF-7EBEB84E2DD5,iOS
5BFC34CA-B925-4264-A374-08C591C5F80D,iOS
83E5BCB1-EAAC-498C-8D13-230EA1EAA063,Android
B34EF888-8A3C-4BCA-9589-061D11DE9C58,iOS
A0B35ACB-31AB-4182-8DC7-3FF65D1A4AA8,Android
1726E7EE-E12D-48E5-8A6D-11344D30F256,iOS
D3935E9A-A64B-4941-A190-D4D774E27BAA,iOS
D62EB300-2144-4161-BFED-18311624C9D8,Android
76EB27DE-FF69-4360-9DBF-6D81161541DD,iOS
959B12FC-9CA8-41EA-87AF-C02B341FF904,Android
2B2DF2BC-3977-43EC-A05A-C28F5B079E24,Android
A349413A-32A6-418F-B398-381880A06750,Android
64565D1E-1BB9-40C0-8DE6-34E04A9EF1CD,Android
12B9FE63-39EA-45E5-9CCE-613FB060EE29,iOS
C4690B15-361A-4C9E-ACE8-B445DF2BDFD1,Android
D445F031-31FD-4FB5-92A1-53DE8C7BD0D9,Android
A982A939-4B09-4F12-A7AD-F4D61882DDAF,iOS
B608CCB3-35C5-4A45-904C-04C279A566FE,iOS
F18D4888-9A51-4A5A-98E0-DB5B99A2E691,iOS
25B0EDD3-E439-420D-8CDF-F26AAA929F09,iOS
F8F550AE-9FB1-448E-922B-714F56178AFC,Android
55C536BF-9BED-4FB7-8479-09A98E5272C1,Android
1DB72874-3799-4BCC-AE36-05B9A6914C6B,iOS
080CE1A6-B185-4923-9829-1B62BF6B7D69,iOS
857984AF-244F-4551-93C5-C26E94CD86A1,Android
B71953D1-5FB4-429D-8240-E539DA33CF32,Android
662CA369-72D7-4746-836B-2EB7FAC36FFB,Android
AB0B439E-702F-4FA3-A476-DEDAAEE2B529,Android
19F5F546-9743-4E18-943B-7D292C0FD54F,Android
E72AB51D-4A15-450A-8BD2-6C137F7F027E,Android
D9C619C7-279D-4DFF-8862-1531D31DA778,Android
28F1D99B-8A23-45A9-AA1C-7893C361956C,iOS
E1287A47-D160-463F-AE6E-4C031DB60F45,Android
D57A1575-9612-410C-ACE5-ADECF04F239D,iOS
