Id,TrackToken,DeviceToken,IncomingTrackId,StartDate,EndDate,Distance,Duration,AccelerationCount,DecelerationCount,Rating,PhoneUsage,TrackOrigin,OriginChanged,AddressStart,AddressFinish,DistanceGPS,Urban,Region,Country,RatingOverSpeed,RatingAcceleration,RatingTimeOfDay,RatingPhoneUsage,OverSpeedMileage,MidOverSpeedMileage,HighOverSpeedMileage,OriginalTrackOrigin,CompanyId,RushHours,NightHours,DailyHours,RatingDeceleration,KOverSpeed,KAcceleration,KTimeOfDay,KDeceleration,MaxSpeed,AverageSpeed,PhoneUsageOverSpeed,PhoneUsageKm,PhoneUsageOverSpeedKm,KPhoneUsage,Prediction,EcoScoringFuel,EcoScoringTyres,EcoScoringBrakes,EcoScoringDepreciation,EcoScoring,Shared,CityStart,CityFinish,UpdateDT,CorneringCount,CorneringDuration,AccelerationICount,DecelerationICount,AccelerationIDuration,DecelerationIDuration,RatingCornering,VehicleId,BeaconId,DeviationRatio,DeviationMeters
5147124,42F425AD-1DBD-4E29-B237-B08CBBF3741E,D4987C6F-8D69-4FD2-8CEE-BC1CAAFB7E6E,20677813,2019-10-17 13:38:13.0000000 +03:00,2019-10-17 14:04:24.0000000 +03:00,9.840175965616694,26.183333333333334,0,0,3.799999952316284,0.43333333333333335,OriginalDriver,False,"улица Винокурова 10, Новочебоксарск, Чувашская Республика, Россия","улица Винокурова 2А, Новочебоксарск, Чувашская Республика, Россия",9.919,True,Чувашская Республика,Россия,2.9000000953674316,5.0,5.0,5.0,2.58,0.908,0.307,,1061,0.0,0.0,26.183332443237305,5.0,0.5899999737739563,1.0,1.0,1.0,77.26679229736328,38.74133097136625,0.0,0.145,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0.0,Новочебоксарск,Новочебоксарск,2019-10-17 11:10:48.193,0.0,0.0,60.0,1.0,147.0,2.0,,,,0.0,13.23756358184289
5147123,1096A058-3986-47CC-BA18-A3DF2DEED0FB,D4987C6F-8D69-4FD2-8CEE-BC1CAAFB7E6E,20677245,2019-10-17 13:38:13.0000000 +03:00,2019-10-17 13:50:27.0000000 +03:00,5.97543278252368,12.233333333333334,0,0,5.0,0.0,OriginalDriver,False,"улица Винокурова 10, Новочебоксарск, Чувашская Республика, Россия","улица Винокурова 109, Новочебоксарск, Чувашская Республика, Россия",5.898,True,Чувашская Республика,Россия,5.0,5.0,5.0,5.0,1.362,0.706,0.0,,1061,0.0,0.0,12.233333587646484,5.0,1.0,1.0,1.0,1.0,77.26679229736328,38.653541554686846,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0.0,Новочебоксарск,Новочебоксарск,2019-10-17 11:10:48.223,0.0,0.0,52.0,1.0,118.0,2.0,,,,0.0,15.284126772570293
5152445,01FA1FD0-2FC9-4A96-9CDC-3F4285CEFE41,7030B639-8BFA-420C-B731-60403AB83999,20754975,2019-10-17 20:37:43.0000000 +10:00,2019-10-17 20:51:14.0000000 +10:00,4.631932279407814,13.516666666666667,3,2,4.0,0.0,OriginalDriver,False,"Kingston Rd 21, Underwood, Brisbane, Australia","Underwood, Brisbane, Australia",4.454,True,,Australia,5.0,3.0,3.0,5.0,0.244,0.0,0.0,,3129,13.516666412353516,0.0,0.0,3.0,,,,,73.72957611083984,49.04915040122926,0.0,0.0,0.0,,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Brisbane,Brisbane,2019-10-18 01:25:49.147,0.0,0.0,9.0,4.0,14.0,67.0,5.0,,,0.0,22.901710376255632
5147258,939771BB-9775-4F69-B74B-2CF99E85CF5D,FE17DD17-B52A-416D-84A5-8440834F09DB,20679529,2019-10-17 18:37:36.0000000 +08:00,2019-10-17 19:15:09.0000000 +08:00,24.471996193618963,37.550000000000004,0,0,4.699999809265137,0.05,OriginalDriver,False,"Ang Mo Kio Ave 3, Hougang, Singapore, Singapore, Singapore","Jurong East St 21 221A, Jurong East, Singapore, Singapore, Singapore",23.909,True,Singapore,Singapore,4.25,5.0,3.0,5.0,1.926,0.552,0.242,,1008,37.54999923706055,0.0,0.0,5.0,0.8500000238418579,1.0,1.0,1.0,85.90111541748047,50.51983699131146,0.0,0.011,0.0,1.0,,0.0,100.0,100.0,25.0,17.5,0.0,Singapore,Singapore,2019-10-17 11:27:21.797,0.0,0.0,7.0,23.0,7.0,23.0,,,,0.0,3.0273947103059533
5147079,767463FE-6A60-47F6-BF80-1540A0B34945,DB014A7E-F182-4379-A628-A46E09027F41,20676466,2019-10-17 15:37:29.0000000 +05:00,2019-10-17 15:56:31.0000000 +05:00,14.926280811115264,19.033333333333335,0,0,3.700000047683716,0.5833333333333334,OriginalDriver,False,"улица Черняховского 86/13, Чкаловский район, Екатеринбург, Свердловская область, Россия","Московская улица 196А, Ленинский район, Екатеринбург, Свердловская область, Россия",14.692,True,Свердловская область,Россия,2.75,5.0,5.0,5.0,6.129,2.496,0.158,,1061,0.0,0.0,19.03333282470703,5.0,0.550000011920929,1.0,1.0,1.0,106.2719955444336,60.12919827123483,0.0,0.007,0.0,1.0,,0.0,100.0,100.0,100.0,40.0,0.0,Екатеринбург,Екатеринбург,2019-10-17 11:05:34.303,1.0,6.0,6.0,58.0,4.0,93.0,,,,0.0,13.92889512816883
5146995,3CEFDEB2-55CA-4CDE-9A58-B4F61EE70EE0,43A9DD91-4D59-4679-910C-A61F85664A3E,20675927,2019-10-17 18:37:18.0000000 +08:00,2019-10-17 18:47:57.0000000 +08:00,4.076305953108017,10.65,0,0,5.0,0.0,OriginalDriver,False,"Marine Parade Rd, Katong, Singapore, Singapore, Singapore","Ubi Ave 1 320, Paya Lebar, Singapore, Singapore, Singapore",4.068,True,Singapore,Singapore,5.0,5.0,3.0,5.0,0.0,0.0,0.0,,1008,10.649999618530273,0.0,0.0,5.0,1.0,1.0,1.0,1.0,56.11543273925781,32.03980749097106,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0.0,Singapore,Singapore,2019-10-17 10:58:01.263,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.335903176052926
5147066,52F7EC9A-6ED7-49E2-9A04-5AA66F0C83E4,2BC8D5DB-1DED-4906-9806-D4B45834D259,20676408,2019-10-17 21:36:35.0000000 +11:00,2019-10-17 21:55:32.0000000 +11:00,8.928905354214212,18.95,0,0,5.0,0.0,OriginalDriver,False,"Littleton St 17, Riverwood, Sydney, Australia","Queen Victoria St 147, Bexley, Sydney, Australia",8.801,True,,Australia,5.0,5.0,5.0,5.0,1.127,0.0,0.0,,3129,0.0,0.0,18.950000762939453,5.0,,,,,61.453948974609375,36.932932258865954,0.0,0.0,0.0,,,100.0,100.0,100.0,50.0,85.00000762939453,0.0,Sydney,Sydney,2019-10-17 11:05:12.653,0.0,0.0,1.0,0.0,9.0,0.0,5.0,,,0.0,16.19404685479678
5147056,C8E677E6-3C65-4D95-A440-3FD9543F2A2B,A26F8435-04AE-4BC2-A18B-97833085823F,20676380,2019-10-17 13:36:34.0000000 +03:00,2019-10-17 13:57:13.0000000 +03:00,6.15832643251089,20.650000000000002,0,0,5.0,0.0,OriginalDriver,False,"улица Крымский вал 3, Якиманка, Москва, Москва, Россия","Кооперативная улица 3, Хамовники, Москва, Москва, Россия",6.046,True,Москва,Россия,5.0,5.0,5.0,5.0,1.215,0.0,0.0,,1061,0.0,0.0,20.649999618530273,5.0,1.0,1.0,1.0,1.0,72.51265716552734,28.47122035817458,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0.0,Москва,Москва,2019-10-17 11:04:54.390,0.0,0.0,34.0,0.0,91.0,0.0,,,,0.0,5.800559630007831
5147340,83473FA0-2522-4C07-9B79-AADD332582F5,D253CEBF-8540-4C5B-A1E9-A5F2FED252A5,20680534,2019-10-17 15:36:27.0000000 +05:00,2019-10-17 16:32:32.0000000 +05:00,64.57826837574729,56.083333333333336,0,7,2.5,0.6,OriginalDriver,False,"улица Пушкина 2 корп 3, Краснокамск, Краснокамский район, Пермский край, Россия","улица Голева 9А, Дзержинский район, Пермь, Пермский край, Россия",36.655,False,Пермский край,Россия,1.7999999523162842,5.0,5.0,5.0,10.187,7.282,1.916,,1061,0.0,0.0,56.08333206176758,3.2200000286102295,0.36000001430511475,1.0,1.0,0.824999988079071,119.79655456542969,53.47030767308302,0.0,0.267,0.0,1.0,,0.0,100.0,100.0,0.0,10.0,0.0,Краснокамский район,Пермь,2019-10-17 11:37:39.223,0.0,0.0,85.0,0.0,193.0,0.0,,,,0.0,8.460505380732602
5147808,9A6A594D-3C18-48AB-92BE-B8D8D0D2E7F4,4076B7EF-2754-44D2-8086-86709991A8C8,20688329,2019-10-17 13:36:22.0000000 +03:00,2019-10-17 14:38:48.0000000 +03:00,11.419867732839585,62.43333333333334,0,0,5.0,0.0,OriginalDriver,False,"улица Кирова 23, Красногорск, Красногорский район, Московская область, Россия","Пятницкое-Отрадное-Пятницкое, Отрадное, Красногорский район, Московская область, Россия",9.057,False,Московская область,Россия,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,1061,0.0,0.0,62.43333435058594,5.0,1.0,1.0,1.0,1.0,58.71599578857422,31.520197322350423,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Красногорский район,Красногорский район,2019-10-17 12:36:04.987,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,67.4372539052838
5146941,FE7C05C0-B9BB-479A-AD26-F54E35E60C7B,A40CDCD9-96B8-415F-9A86-4DFBBA783939,20674799,2019-10-17 21:36:17.0000000 +11:00,2019-10-17 21:43:57.0000000 +11:00,1.8577917135000461,7.666666666666667,0,0,5.0,0.0,OriginalDriver,False,"Baylis St 41-43, Wagga Wagga, Australia","Edward St 345, Wagga Wagga, Australia",1.969,True,,Australia,5.0,5.0,5.0,5.0,0.727,0.0,0.0,,3129,0.0,0.0,7.666666507720947,5.0,,,,,71.12284088134766,24.159039001405976,0.0,0.0,0.0,,,100.0,100.0,100.0,0.0,70.0,0.0,Wagga Wagga,Wagga Wagga,2019-10-17 10:51:46.323,0.0,0.0,0.0,1.0,0.0,5.0,5.0,,,0.0,27.36397652806645
5146915,58BE7496-78B4-431F-9379-FFC7E8C50806,DD1F3321-4B05-4DDD-A371-A2067EAF0690,20674409,2019-10-17 21:36:07.0000000 +11:00,2019-10-17 21:39:53.0000000 +11:00,1.920336502791456,3.7666666666666666,0,0,5.0,0.5,OriginalDriver,False,"High St 158-162, Melton, Australia","Melton Hwy, Melton, Australia",1.976,False,,Australia,5.0,5.0,5.0,3.069999933242798,0.0,0.0,0.0,,1125,0.0,0.0,3.7666666507720947,5.0,1.0,1.0,1.0,1.0,63.442047119140625,36.05244823864528,0.0,0.381,0.0,1.0,,100.0,100.0,100.0,0.0,70.0,0.0,Melton,Melton,2019-10-17 10:47:33.703,0.0,0.0,0.0,74.0,0.0,155.0,,,,0.0,26.287473230366007
5147053,CADDCF1E-0CA5-487D-843F-26B7C8DC8931,24506D4D-749C-4A93-83DE-23EF0F61E8FC,20676359,2019-10-17 17:36:01.0000000 +07:00,2019-10-17 17:56:56.0000000 +07:00,4.68061991157669,20.916666666666668,0,0,5.0,0.0,OriginalDriver,False,"улица Гоголя 36, Центральный район, Новосибирск, Новосибирская область, Россия","Холодильная улица 16, Заельцовский район, Новосибирск, Новосибирская область, Россия",4.649,True,Новосибирская область,Россия,5.0,5.0,5.0,5.0,0.415,0.0,0.0,,1061,0.0,0.0,20.91666603088379,5.0,1.0,1.0,1.0,1.0,61.76472473144531,27.106563084462817,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Новосибирск,Новосибирск,2019-10-17 11:04:47.113,0.0,0.0,14.0,0.0,41.0,0.0,,,,0.0,4.160094070711065
5146911,915D4724-77CB-48B0-9CE9-EBD3BB61B659,A67EFEA7-49E7-41C7-A3E3-787F129550E6,20674334,2019-10-17 17:35:46.0000000 +07:00,2019-10-17 17:38:44.0000000 +07:00,1.569164970158339,2.966666666666667,0,1,4.75,0.45,OriginalDriver,False,"Калтан, Кемеровская область - Кузбасс, Россия","улица Дзержинского 40, Калтан, Кемеровская область - Кузбасс, Россия",1.512,True,Кемеровская область - Кузбасс,Россия,5.0,5.0,5.0,5.0,0.149,0.19,0.0,,1061,0.0,0.0,2.9666666984558105,3.75,1.0,1.0,1.0,0.875,80.81999969482422,33.54017060484205,0.0,0.309,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Калтан,Калтан,2019-10-17 10:47:02.670,0.0,0.0,4.0,83.0,13.0,86.0,,,,0.0,4.709815201339563
5153330,AD9DEBB2-014B-43B0-9D65-C29FE4A5D63B,58824835-84EE-4E11-947F-D23F0746DC7C,20775031,2019-10-17 14:35:41.0000000 +04:00,2019-10-17 14:41:12.0000000 +04:00,3.7882327314100266,5.516666666666667,0,1,4.75,0.0,OriginalDriver,False,"улица Мира 45, Красный Пахарь, Самара, Самарская область, Россия","улица Академика Дмитрия Козлова 15, Стройкерамика, Волжский район, Самарская область, Россия",3.91,True,Самарская область,Россия,5.0,5.0,5.0,5.0,0.262,0.0,0.0,,1061,0.0,0.0,5.516666889190674,3.75,1.0,1.0,1.0,0.875,63.257930755615234,41.03758681488037,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0.0,Самара,Волжский район,2019-10-18 03:57:53.673,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.671722922246278
5147122,A3533DC0-4686-4E43-A864-2151CCFD5649,15018CED-AA5A-48F5-9112-FB6DBC7A9727,20677149,2019-10-17 16:35:24.0000000 +06:00,2019-10-17 17:03:56.0000000 +06:00,12.580952808166854,28.533333333333335,0,0,5.0,0.8166666666666667,OriginalDriver,False,"бульвар Мартынова 5, Центральный округ, Омск, Омская область, Россия","Волгоградская улица 63, Кировский округ, Омск, Омская область, Россия",12.301,True,Омская область,Россия,5.0,5.0,5.0,5.0,3.267,0.0,0.0,,1061,0.0,0.0,28.53333282470703,5.0,1.0,1.0,1.0,1.0,70.45189666748047,39.25640372581581,0.0,0.2,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0.0,Омск,Омск,2019-10-17 11:10:37.780,0.0,0.0,6.0,137.0,10.0,222.0,,,,0.0,5.793426556676595
5147031,E90AC5D1-E48B-4DCF-BFC8-DC009966F9B2,F385CDCF-F22F-4BE6-8E38-5FBF3E361A62,20676077,2019-10-17 14:35:23.0000000 +04:00,2019-10-17 14:56:55.0000000 +04:00,2.9951171958480636,21.533333333333335,1,0,4.800000190734863,1.7166666666666666,OriginalDriver,False,"улица Некрасова 53, Волжский район, Саратов, Саратовская область, Россия","улица Чернышевского 153 корп 1, Волжский район, Саратов, Саратовская область, Россия",2.768,True,Саратовская область,Россия,5.0,3.75,5.0,5.0,0.0,0.0,0.0,,1061,0.0,0.0,21.53333282470703,5.0,1.0,0.887499988079071,1.0,1.0,37.988197326660156,15.856438551545143,0.0,0.491,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Саратов,Саратов,2019-10-17 11:00:49.303,0.0,0.0,16.0,14.0,36.0,65.0,,,,0.0,33.71755771719978
5146946,ADCA07BF-7C9D-4C43-A5DC-BAC50685EBF0,F5A8B7AF-7594-455A-AF80-47A4D075016B,20674845,2019-10-17 13:35:06.0000000 +03:00,2019-10-17 13:45:38.0000000 +03:00,4.7285516582990965,10.533333333333333,0,1,4.75,0.0,OriginalDriver,False,"Центральный район, Воронеж, Воронежская область, Россия","улица Серафимовича 37А, Железнодорожный район, Воронеж, Воронежская область, Россия",4.722,True,Воронежская область,Россия,5.0,5.0,5.0,5.0,1.407,0.0,0.0,,1061,0.0,0.0,10.533333778381348,3.75,1.0,1.0,1.0,0.875,63.647216796875,32.82740716963094,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Воронеж,Воронеж,2019-10-17 10:52:23.093,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.757714480735101
5153081,C942DC1F-4454-4D31-A0BB-B451F978D2E2,A882BA6D-284E-4CEB-B232-EBC04A62505B,20771289,2019-10-17 21:35:04.0000000 +11:00,2019-10-17 21:55:36.0000000 +11:00,28.000293855087975,20.533333333333335,0,0,3.0,0.0,OriginalDriver,False,"Powlett St 21A, Inverloch, Australia","Shellcot Rd 120, Korumburra, Australia",27.594,False,,Australia,1.0,5.0,5.0,5.0,11.521,3.882,1.365,,3129,0.0,0.0,20.53333282470703,5.0,,,,,110.44384002685547,87.67278409538122,0.0,0.0,0.0,,,0.0,100.0,100.0,25.0,17.5,0.0,Inverloch,Korumburra,2019-10-18 03:23:02.057,0.0,0.0,0.0,490.0,0.0,528.0,5.0,,,0.0,6.761397514235865
5146989,33F8A80D-4C29-475C-B063-A841F2BDFC7A,F2198FE0-D697-480C-B806-3812E25C0F05,20675896,2019-10-17 14:35:01.0000000 +04:00,2019-10-17 14:46:52.0000000 +04:00,3.6377499385904573,11.85,0,0,5.0,0.0,OriginalDriver,False,"улица Чернышевского 221А, Волжский район, Саратов, Саратовская область, Россия","Шелковичная улица 12, Октябрьский район, Саратов, Саратовская область, Россия",3.675,True,Саратовская область,Россия,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,1061,0.0,0.0,11.850000381469727,5.0,1.0,1.0,1.0,1.0,42.00590515136719,24.43509949122866,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Саратов,Саратов,2019-10-17 10:55:52.390,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.459927416474618
5147101,63A06E39-4719-4D21-B5D6-FF654C99F561,52EC6B49-81CC-484A-BFEC-FD1DE9E64547,20676941,2019-10-17 18:34:52.0000000 +08:00,2019-10-17 18:58:31.0000000 +08:00,7.413645203222815,23.650000000000002,0,0,5.0,0.35,OriginalDriver,False,"Depot Rd 1, Telok Blangah, Singapore, Singapore, Singapore","West Coast Hwy 81, Pasir Panjang, Singapore, Singapore, Singapore",7.638,True,Singapore,Singapore,5.0,5.0,3.0,5.0,0.307,0.0,0.0,,1008,23.649999618530273,0.0,0.0,5.0,1.0,1.0,1.0,1.0,60.64152908325195,36.39069199651368,0.0,0.208,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Singapore,Singapore,2019-10-17 11:06:43.463,0.0,0.0,27.0,169.0,39.0,205.0,,,,0.0,4.923392441930148
5147047,9C273CD5-8CB7-454E-BE7B-0315539236F7,F34D18BB-91A4-4C03-BE67-F4C98029E698,20676459,2019-10-17 13:34:35.0000000 +03:00,2019-10-17 13:59:51.0000000 +03:00,12.774663290816545,25.266666666666666,1,0,4.349999904632568,6.633333333333334,OriginalDriver,False,"улица Рогова 9, Щукино, Москва, Москва, Россия","Береговой проезд 4/6, Филёвский Парк, Москва, Москва, Россия",13.227,True,Москва,Россия,3.950000047683716,4.25,5.0,5.0,1.823,0.153,0.131,,1061,0.0,0.0,25.266666412353516,5.0,0.800000011920929,0.925000011920929,1.0,1.0,84.73826599121094,40.95887492194048,0.0,5.122,0.0,1.0,,100.0,100.0,100.0,75.0,92.5,0.0,Москва,Москва,2019-10-17 11:04:31.397,0.0,0.0,129.0,0.0,597.0,0.0,,,,0.0,4.782924092936023
5146884,58F80145-C4FF-4567-8795-EB707733DD9F,F1D2856E-0702-4C20-8E4F-E974A91B59C6,20673851,2019-10-17 13:34:32.0000000 +03:00,2019-10-17 13:38:08.0000000 +03:00,1.431292975962162,3.6,0,0,5.0,0.8666666666666667,OriginalDriver,False,"улица Попова, Промышленный район, Смоленск, Смоленская область, Россия","улица Рыленкова 18, Промышленный район, Смоленск, Смоленская область, Россия",1.421,True,Смоленская область,Россия,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,1061,0.0,0.0,3.5999999046325684,5.0,1.0,1.0,1.0,1.0,39.833709716796875,25.56289664181796,0.0,0.427,0.0,1.0,,100.0,100.0,100.0,0.0,70.0,0.0,Смоленск,Смоленск,2019-10-17 10:44:37.573,0.0,0.0,43.0,8.0,94.0,21.0,,,,0.0,5.65421617258447
5147118,CCCC5D5E-144B-470A-B82B-4DB22D2854D0,050AB34B-43E2-41FB-8CD0-0263D6445F9F,20677122,2019-10-17 06:34:19.0000000 -04:00,2019-10-17 07:00:23.0000000 -04:00,9.080062427820755,26.066666666666666,0,1,4.75,0.0,OriginalDriver,False,"Chemin Mackle 6700, Côte-St-Luc, Montréal, Canada","Chemin Louis-Pasteur 6778, Côte-St-Luc, Montréal, Canada",8.763,True,Montréal,Canada,5.0,5.0,5.0,5.0,2.671,0.0,0.0,,1055,0.0,0.0,26.066667556762695,3.7699999809265137,1.0,1.0,1.0,0.8799999952316284,59.11199951171875,34.52783448182353,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Côte-St-Luc,Côte-St-Luc,2019-10-17 11:10:05.437,0.0,0.0,0.0,59.0,0.0,72.0,,,,0.0,27.514722306465234
5146996,DD254899-8634-4C56-831F-6ADCC8E653D7,2C95D67B-09DD-4D52-9EB4-70BF3D5115B7,20675930,2019-10-17 14:34:18.0000000 +04:00,2019-10-17 14:49:07.0000000 +04:00,8.179657688568735,14.816666666666666,1,1,4.5,1.65,OriginalDriver,False,"Елецкая улица 90А, Ворошиловский район, Волгоград, Волгоградская область, Россия","Историческая улица 160, Дзержинский район, Волгоград, Волгоградская область, Россия",8.055,True,Волгоградская область,Россия,5.0,3.7699999809265137,5.0,5.0,1.613,0.0,0.0,,1061,0.0,0.0,14.816666603088379,3.8399999141693115,1.0,0.8899999856948853,1.0,0.8849999904632568,67.5,38.16392337563653,0.0,0.977,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0.0,Волгоград,Волгоград,2019-10-17 10:58:03.727,0.0,0.0,61.0,75.0,77.0,95.0,,,,0.0,6.098981636306178
5147278,BEE25F38-57BD-4FD4-B334-3081BB33E9F0,94943B1E-792B-48B9-8B17-0D73BD448045,20679836,2019-10-17 13:34:04.0000000 +03:00,2019-10-17 14:22:57.0000000 +03:00,51.53864022743033,48.88333333333333,0,1,2.0,6.516666666666667,OriginalDriver,False,"улица Карла Маркса 30, Ростов, Ростовский район, Ярославская область, Россия","Московский проспект, Фрунзенский район, Ярославль, Ярославская область, Россия",50.863,False,Ярославская область,Россия,0.20000000298023224,5.0,5.0,5.0,16.011,10.286,6.954,,1061,0.0,0.0,48.88333511352539,4.809999942779541,0.20000000298023224,1.0,1.0,0.9850000143051147,119.58367156982422,81.14336260340248,0.0,0.607,0.0,1.0,,0.0,100.0,100.0,0.0,10.0,0.0,Ростовский район,Ярославль,2019-10-17 11:28:38.660,1.0,2.0,490.0,0.0,1047.0,0.0,,,,0.0,6.03086651986198
5146943,3C9A9F9E-E3C3-45CD-BF2B-6F694D53C55B,7F02F548-757B-4EB8-B688-B8C3F6203EBD,20674834,2019-10-17 12:33:52.0000000 +02:00,2019-10-17 12:43:10.0000000 +02:00,3.198773420860775,9.3,0,0,4.349999904632568,0.0,OriginalDriver,False,"Karlsplatz, 4. Bezirk-Wieden, Wien, Wien, Österreich","Linke Wienzeile, 15. Bezirk-Rudolfsheim-Fünfhaus, Wien, Wien, Österreich",4.541,True,Wien,Österreich,3.700000047683716,5.0,5.0,5.0,1.037,0.222,0.0,,1008,0.0,0.0,9.300000190734863,5.0,0.75,1.0,1.0,1.0,69.34934997558594,31.00980258706826,0.0,0.0,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Wien,Wien,2019-10-17 10:52:13.160,0.0,0.0,1.0,0.0,5.0,0.0,,,,0.0,62.79906418221662
5146997,297F5260-1BEE-4C7E-89CC-6496DC1A03E1,74245D13-A980-412B-8B46-7755EEEB6372,20675932,2019-10-17 21:33:50.0000000 +11:00,2019-10-17 21:46:50.0000000 +11:00,6.579854454045424,13.0,1,2,4.0,1.5333333333333334,OriginalDriver,False,"Penshurst St 150, North Willoughby, Sydney, Australia","Canrobert St 18, Mosman, Sydney, Australia",6.782,True,,Australia,5.0,4.0,5.0,3.0,0.0,0.0,0.0,,3129,0.0,0.0,13.0,3.0,,,,,68.04768371582031,42.814405256041226,0.0,1.351,0.0,,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Sydney,Sydney,2019-10-17 10:58:08.810,0.0,0.0,29.0,169.0,40.0,195.0,5.0,,,0.0,8.583425757577745
5149797,B693D9C5-41A8-4103-8FFC-2782D2C9C700,23B769DF-02FD-4C99-819B-0C4F76F1C661,20711091,2019-10-17 13:33:37.0000000 +03:00,2019-10-17 14:14:49.0000000 +03:00,9.057033626749156,41.2,1,2,4.550000190734863,2.1,OriginalDriver,False,"улица Дзержинского 170, Таганрог, Ростовская область, Россия","Александровская улица 92, Таганрог, Ростовская область, Россия",12.101,True,Ростовская область,Россия,5.0,4.179999828338623,5.0,5.0,1.182,0.102,0.0,,1061,0.0,0.0,41.20000076293945,3.75,1.0,0.9200000166893005,1.0,0.875,77.7770004272461,26.06318077776792,0.0,0.669,0.0,1.0,,100.0,100.0,100.0,50.0,85.00000762939453,0.0,Таганрог,Таганрог,2019-10-17 16:28:40.987,0.0,0.0,12.0,60.0,14.0,139.0,,,,0.0,5.689871178669225
5147018,0627A1CD-DA76-4474-AF94-B1DA335AA140,A0765A8A-4B0D-4699-B2AD-EDA38A75FED2,20676028,2019-10-17 13:33:27.0000000 +03:00,2019-10-17 13:51:11.0000000 +03:00,2.962584569389894,17.733333333333334,0,0,5.0,1.65,OriginalDriver,False,"улица Заморенова 41, Пресненский, Москва, Москва, Россия","набережная Тараса Шевченко, Дорогомилово, Москва, Москва, Россия",3.043,True,Москва,Россия,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,1061,0.0,0.0,17.733333587646484,5.0,1.0,1.0,1.0,1.0,58.31999969482422,22.51015023071258,0.0,0.285,0.0,1.0,,100.0,100.0,100.0,100.0,100.00000762939453,0.0,Москва,Москва,2019-10-17 10:59:39.377,0.0,0.0,52.0,47.0,237.0,43.0,,,,0.0,5.85275705788064
5154948,A66833DE-AC8F-429E-BC5E-B66C94626577,3E134600-11C8-4D13-9446-700614AA6159,20794366,2019-10-17 13:33:13.0000000 +03:00,2019-10-17 13:52:02.0000000 +03:00,12.363129842972695,18.816666666666666,0,0,5.0,0.0,OriginalDriver,False,"70К-088, Воловский район, Тульская область, Россия","Южная улица 57, Верхоупье, Воловский район, Тульская область, Россия",12.389,False,Тульская область,Россия,5.0,5.0,5.0,5.0,3.539,0.453,0.0,,1061,0.0,0.0,18.816667556762695,5.0,1.0,1.0,1.0,1.0,105.0479965209961,59.076479912441684,0.0,0.0,0.0,1.0,,0.0,100.0,100.0,100.0,40.0,0.0,Воловский район,Воловский район,2019-10-18 06:43:34.910,0.0,0.0,0.0,4.0,0.0,11.0,,,,0.0,13.207451638672724
5147038,4662ADB2-0A0C-4E3C-9286-9F01C63E7B26,2BF8980D-344B-4BCD-9CAE-0C1337906689,20676133,2019-10-17 13:33:07.0000000 +03:00,2019-10-17 13:52:11.0000000 +03:00,18.62860379183382,19.066666666666666,0,5,2.5999999046325684,0.0,OriginalDriver,False,"Дмитровское шоссе 141, Дмитровский, Москва, Москва, Россия","Дмитровское шоссе 2, Шолохово, Мытищи, Московская область, Россия",18.234,False,Московская область,Россия,2.200000047683716,5.0,5.0,5.0,5.343,0.977,0.896,,1061,0.0,0.0,19.066667556762695,2.440000057220459,0.44999998807907104,1.0,1.0,0.6899999976158142,99.04523468017578,67.87285832567241,0.0,0.0,0.0,1.0,,0.0,100.0,100.0,25.0,17.5,0.0,Москва,Мытищи,2019-10-17 11:01:05.190,0.0,0.0,3.0,18.0,12.0,22.0,,,,0.0,14.19853936522416
